epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
385,271.312,0.42803,0.35854,0.88829,0.99382,1,0.995,0.8939,0.44537,0.32523,0.85705,0.0007328,0.0007328,0.0007328
386,272.031,0.54799,0.42761,0.91456,0.99352,1,0.995,0.90322,0.47739,0.31919,0.87202,0.0007295,0.0007295,0.0007295
387,272.704,0.61832,0.42583,0.96654,0.99352,1,0.995,0.90322,0.47739,0.31919,0.87202,0.0007262,0.0007262,0.0007262
388,273.423,0.49564,0.38672,0.89859,0.99287,1,0.995,0.88933,0.50009,0.31692,0.88766,0.0007229,0.0007229,0.0007229
389,274.087,0.52143,0.39629,0.8864,0.99287,1,0.995,0.88933,0.50009,0.31692,0.88766,0.0007196,0.0007196,0.0007196
390,274.805,0.50736,0.38208,0.90339,0.9926,1,0.995,0.876,0.48372,0.32272,0.8807,0.0007163,0.0007163,0.0007163
391,275.469,0.63986,0.43463,0.98207,0.9926,1,0.995,0.876,0.48372,0.32272,0.8807,0.000713,0.000713,0.000713
392,276.228,0.55937,0.40819,0.91381,0.99308,1,0.995,0.89188,0.45295,0.31276,0.86835,0.0007097,0.0007097,0.0007097
393,276.925,0.6015,0.42468,0.99306,0.99308,1,0.995,0.89188,0.45295,0.31276,0.86835,0.0007064,0.0007064,0.0007064
394,277.628,0.53435,0.38337,0.91225,0.99375,1,0.995,0.91512,0.4271,0.31278,0.85954,0.0007031,0.0007031,0.0007031
395,278.271,0.63065,0.42307,0.9735,0.99375,1,0.995,0.91512,0.4271,0.31278,0.85954,0.0006998,0.0006998,0.0006998
396,278.977,0.48853,0.37972,0.89998,0.99423,1,0.995,0.92335,0.40367,0.30173,0.86117,0.0006965,0.0006965,0.0006965
397,279.658,0.63673,0.45459,0.9544,0.99423,1,0.995,0.92335,0.40367,0.30173,0.86117,0.0006932,0.0006932,0.0006932
398,280.386,0.55325,0.39587,0.9245,0.99497,1,0.995,0.92721,0.41485,0.30031,0.86679,0.0006899,0.0006899,0.0006899
399,281.071,0.531,0.37997,0.9097,0.99497,1,0.995,0.92721,0.41485,0.30031,0.86679,0.0006866,0.0006866,0.0006866
400,281.769,0.54149,0.38121,0.92447,0.99568,1,0.995,0.92611,0.39579,0.28964,0.85356,0.0006833,0.0006833,0.0006833
401,282.437,0.57708,0.47141,0.95753,0.99568,1,0.995,0.92611,0.39579,0.28964,0.85356,0.00068,0.00068,0.00068
402,283.158,0.55912,0.4148,0.9129,0.99582,1,0.995,0.92625,0.37548,0.29656,0.84264,0.0006767,0.0006767,0.0006767
403,283.887,0.48903,0.36003,0.87732,0.99582,1,0.995,0.92625,0.37548,0.29656,0.84264,0.0006734,0.0006734,0.0006734
404,284.57,0.5559,0.40389,0.94351,0.99585,1,0.995,0.9287,0.36186,0.29468,0.84101,0.0006701,0.0006701,0.0006701
405,285.244,0.47881,0.37452,0.90251,0.99585,1,0.995,0.9287,0.36186,0.29468,0.84101,0.0006668,0.0006668,0.0006668
406,285.967,0.52049,0.38501,0.92306,0.99587,1,0.995,0.9257,0.37342,0.2957,0.84535,0.0006635,0.0006635,0.0006635
407,286.68,0.52633,0.39602,0.90348,0.99587,1,0.995,0.9257,0.37342,0.2957,0.84535,0.0006602,0.0006602,0.0006602
408,287.464,0.54489,0.40966,0.92916,0.99562,1,0.995,0.92066,0.39078,0.30598,0.84623,0.0006569,0.0006569,0.0006569
409,288.201,0.60398,0.38627,0.9521,0.99562,1,0.995,0.92066,0.39078,0.30598,0.84623,0.0006536,0.0006536,0.0006536
410,288.965,0.48626,0.36598,0.89479,0.99525,1,0.995,0.91877,0.42163,0.31213,0.85316,0.0006503,0.0006503,0.0006503
411,289.664,0.5469,0.41912,0.90496,0.99525,1,0.995,0.91877,0.42163,0.31213,0.85316,0.000647,0.000647,0.000647
412,290.425,0.51261,0.3846,0.90212,0.99516,1,0.995,0.90395,0.43924,0.29866,0.8621,0.0006437,0.0006437,0.0006437
413,291.117,0.49309,0.37832,0.875,0.99516,1,0.995,0.90395,0.43924,0.29866,0.8621,0.0006404,0.0006404,0.0006404
414,291.88,0.52382,0.45708,0.89631,0.99478,1,0.995,0.92382,0.40688,0.28027,0.86114,0.0006371,0.0006371,0.0006371
415,292.594,0.56614,0.39758,0.95748,0.99478,1,0.995,0.92382,0.40688,0.28027,0.86114,0.0006338,0.0006338,0.0006338
416,293.329,0.51821,0.38021,0.9011,0.99428,1,0.995,0.95633,0.35972,0.27684,0.85589,0.0006305,0.0006305,0.0006305
417,294.03,0.52837,0.40594,0.92021,0.99428,1,0.995,0.95633,0.35972,0.27684,0.85589,0.0006272,0.0006272,0.0006272
418,294.774,0.54657,0.37922,0.90349,0.99324,1,0.995,0.94738,0.34517,0.28526,0.84779,0.0006239,0.0006239,0.0006239
419,295.476,0.55074,0.41396,0.90953,0.99324,1,0.995,0.94738,0.34517,0.28526,0.84779,0.0006206,0.0006206,0.0006206
420,296.17,0.55882,0.40345,0.96073,0.99166,1,0.995,0.94734,0.3337,0.29532,0.83664,0.0006173,0.0006173,0.0006173
421,296.849,0.61354,0.46937,0.96349,0.99166,1,0.995,0.94734,0.3337,0.29532,0.83664,0.000614,0.000614,0.000614
422,297.539,0.50669,0.3732,0.91371,0.98994,1,0.995,0.95259,0.3237,0.30227,0.83238,0.0006107,0.0006107,0.0006107
423,298.22,0.54574,0.40374,0.91877,0.98994,1,0.995,0.95259,0.3237,0.30227,0.83238,0.0006074,0.0006074,0.0006074
424,298.925,0.55302,0.40297,0.90184,0.98947,1,0.995,0.94588,0.32162,0.28486,0.83125,0.0006041,0.0006041,0.0006041
425,299.627,0.5209,0.40276,0.9497,0.98947,1,0.995,0.94588,0.32162,0.28486,0.83125,0.0006008,0.0006008,0.0006008
426,300.367,0.47506,0.36286,0.92789,0.99121,1,0.995,0.94487,0.3275,0.26358,0.82899,0.0005975,0.0005975,0.0005975
427,301.071,0.48349,0.38831,0.92695,0.99121,1,0.995,0.94487,0.3275,0.26358,0.82899,0.0005942,0.0005942,0.0005942
428,301.804,0.53983,0.37308,0.93052,0.99259,1,0.995,0.93923,0.32772,0.26629,0.82796,0.0005909,0.0005909,0.0005909
429,302.495,0.56208,0.41688,0.88317,0.99259,1,0.995,0.93923,0.32772,0.26629,0.82796,0.0005876,0.0005876,0.0005876
430,303.227,0.50637,0.35917,0.91354,0.99228,1,0.995,0.93865,0.34433,0.27169,0.83106,0.0005843,0.0005843,0.0005843
431,303.906,0.57457,0.4141,0.9128,0.99228,1,0.995,0.93865,0.34433,0.27169,0.83106,0.000581,0.000581,0.000581
432,304.623,0.58942,0.40816,0.96974,0.99195,1,0.995,0.9259,0.37329,0.27419,0.83534,0.0005777,0.0005777,0.0005777
433,305.303,0.51381,0.38435,0.90359,0.99195,1,0.995,0.9259,0.37329,0.27419,0.83534,0.0005744,0.0005744,0.0005744
434,306.005,0.54482,0.39332,0.92366,0.99182,1,0.995,0.91276,0.39677,0.27324,0.8378,0.0005711,0.0005711,0.0005711
435,306.671,0.47983,0.363,0.8857,0.99182,1,0.995,0.91276,0.39677,0.27324,0.8378,0.0005678,0.0005678,0.0005678
436,307.369,0.50236,0.35947,0.88098,0.99304,1,0.995,0.89192,0.42618,0.27438,0.84062,0.0005645,0.0005645,0.0005645
437,308.063,0.54306,0.41888,0.91334,0.99304,1,0.995,0.89192,0.42618,0.27438,0.84062,0.0005612,0.0005612,0.0005612
438,308.803,0.53828,0.37993,0.92149,0.99409,1,0.995,0.89993,0.43413,0.27607,0.84417,0.0005579,0.0005579,0.0005579
439,309.493,0.52669,0.38218,0.89671,0.99409,1,0.995,0.89993,0.43413,0.27607,0.84417,0.0005546,0.0005546,0.0005546
440,310.233,0.56139,0.39747,0.94567,0.99502,1,0.995,0.91108,0.40167,0.28638,0.84187,0.0005513,0.0005513,0.0005513
441,310.925,0.56705,0.38025,0.94895,0.99502,1,0.995,0.91108,0.40167,0.28638,0.84187,0.000548,0.000548,0.000548
442,311.673,0.49706,0.37124,0.9002,0.99563,1,0.995,0.91064,0.4069,0.28046,0.84564,0.0005447,0.0005447,0.0005447
443,312.382,0.58557,0.40144,0.94518,0.99563,1,0.995,0.91064,0.4069,0.28046,0.84564,0.0005414,0.0005414,0.0005414
444,313.112,0.5332,0.37719,0.91641,0.9959,1,0.995,0.92374,0.40639,0.27399,0.85176,0.0005381,0.0005381,0.0005381
445,313.805,0.50218,0.38532,0.9065,0.9959,1,0.995,0.92374,0.40639,0.27399,0.85176,0.0005348,0.0005348,0.0005348
446,314.521,0.48233,0.37844,0.89692,0.99592,1,0.995,0.94036,0.38105,0.28055,0.84272,0.0005315,0.0005315,0.0005315
447,315.203,0.53111,0.39208,0.92494,0.99592,1,0.995,0.94036,0.38105,0.28055,0.84272,0.0005282,0.0005282,0.0005282
448,315.918,0.59668,0.39179,0.93792,0.99566,1,0.995,0.91948,0.34623,0.27102,0.83376,0.0005249,0.0005249,0.0005249
449,316.605,0.50739,0.38295,0.9339,0.99566,1,0.995,0.91948,0.34623,0.27102,0.83376,0.0005216,0.0005216,0.0005216
450,317.334,0.53045,0.38597,0.93955,0.99537,1,0.995,0.92604,0.34933,0.27605,0.83355,0.0005183,0.0005183,0.0005183
451,318.026,0.48562,0.36239,0.92578,0.99537,1,0.995,0.92604,0.34933,0.27605,0.83355,0.000515,0.000515,0.000515
452,318.77,0.43424,0.37059,0.89881,0.99534,1,0.995,0.93518,0.34806,0.27586,0.83162,0.0005117,0.0005117,0.0005117
453,319.464,0.48476,0.34886,0.88694,0.99534,1,0.995,0.93518,0.34806,0.27586,0.83162,0.0005084,0.0005084,0.0005084
454,320.243,0.49776,0.38707,0.89126,0.99529,1,0.995,0.92434,0.33935,0.28288,0.83005,0.0005051,0.0005051,0.0005051
455,320.931,0.45005,0.37359,0.90586,0.99529,1,0.995,0.92434,0.33935,0.28288,0.83005,0.0005018,0.0005018,0.0005018
456,321.659,0.45522,0.37323,0.86726,0.99528,1,0.995,0.92802,0.33651,0.28725,0.82781,0.0004985,0.0004985,0.0004985
457,322.353,0.53192,0.36461,0.9222,0.99528,1,0.995,0.92802,0.33651,0.28725,0.82781,0.0004952,0.0004952,0.0004952
458,323.101,0.53227,0.35252,0.93029,0.99529,1,0.995,0.92114,0.33282,0.29155,0.82766,0.0004919,0.0004919,0.0004919
459,323.783,0.54834,0.42098,0.92875,0.99529,1,0.995,0.92114,0.33282,0.29155,0.82766,0.0004886,0.0004886,0.0004886
460,324.511,0.50673,0.40186,0.89314,0.9956,1,0.995,0.93649,0.31753,0.26981,0.82614,0.0004853,0.0004853,0.0004853
461,325.226,0.452,0.34336,0.88102,0.9956,1,0.995,0.93649,0.31753,0.26981,0.82614,0.000482,0.000482,0.000482
462,325.958,0.5163,0.40425,0.9102,0.99574,1,0.995,0.94353,0.30978,0.26185,0.82447,0.0004787,0.0004787,0.0004787
463,326.642,0.47426,0.3468,0.86579,0.99574,1,0.995,0.94353,0.30978,0.26185,0.82447,0.0004754,0.0004754,0.0004754
464,327.376,0.49224,0.37324,0.90711,0.99588,1,0.995,0.95634,0.32918,0.26182,0.83022,0.0004721,0.0004721,0.0004721
465,328.104,0.47723,0.36249,0.88608,0.99588,1,0.995,0.95634,0.32918,0.26182,0.83022,0.0004688,0.0004688,0.0004688
466,328.839,0.50519,0.34626,0.89478,0.99599,1,0.995,0.95894,0.35673,0.27594,0.83612,0.0004655,0.0004655,0.0004655
467,329.529,0.54476,0.38526,0.93155,0.99599,1,0.995,0.95894,0.35673,0.27594,0.83612,0.0004622,0.0004622,0.0004622
468,330.25,0.53428,0.36918,0.94616,0.99615,1,0.995,0.96759,0.33258,0.26181,0.83091,0.0004589,0.0004589,0.0004589
469,330.939,0.47745,0.33709,0.89092,0.99615,1,0.995,0.96759,0.33258,0.26181,0.83091,0.0004556,0.0004556,0.0004556
470,331.663,0.55692,0.37605,0.95013,0.99623,1,0.995,0.96369,0.3131,0.25742,0.82686,0.0004523,0.0004523,0.0004523
471,332.361,0.49225,0.37333,0.90373,0.99623,1,0.995,0.96369,0.3131,0.25742,0.82686,0.000449,0.000449,0.000449
472,333.115,0.4925,0.36304,0.89715,0.99618,1,0.995,0.95428,0.31658,0.25733,0.82761,0.0004457,0.0004457,0.0004457
473,333.826,0.51611,0.36364,0.88763,0.99618,1,0.995,0.95428,0.31658,0.25733,0.82761,0.0004424,0.0004424,0.0004424
474,334.544,0.50056,0.35816,0.90344,0.99598,1,0.995,0.9675,0.30906,0.25484,0.82814,0.0004391,0.0004391,0.0004391
475,335.246,0.44335,0.33353,0.87564,0.99598,1,0.995,0.9675,0.30906,0.25484,0.82814,0.0004358,0.0004358,0.0004358
476,335.971,0.41947,0.33871,0.87153,0.99584,1,0.995,0.97722,0.30671,0.25975,0.82579,0.0004325,0.0004325,0.0004325
477,336.662,0.4564,0.36292,0.86851,0.99584,1,0.995,0.97722,0.30671,0.25975,0.82579,0.0004292,0.0004292,0.0004292
478,337.42,0.40686,0.3359,0.88334,0.99566,1,0.995,0.95738,0.32038,0.26617,0.82683,0.0004259,0.0004259,0.0004259
479,338.107,0.47933,0.3607,0.93664,0.99566,1,0.995,0.95738,0.32038,0.26617,0.82683,0.0004226,0.0004226,0.0004226
480,338.842,0.45142,0.34846,0.89127,0.99562,1,0.995,0.9445,0.33337,0.27867,0.82701,0.0004193,0.0004193,0.0004193
481,339.538,0.5314,0.36617,0.92226,0.99562,1,0.995,0.9445,0.33337,0.27867,0.82701,0.000416,0.000416,0.000416
482,340.269,0.53748,0.38703,0.93404,0.99567,1,0.995,0.9445,0.32431,0.27186,0.82388,0.0004127,0.0004127,0.0004127
483,340.953,0.50693,0.36382,0.94098,0.99567,1,0.995,0.9445,0.32431,0.27186,0.82388,0.0004094,0.0004094,0.0004094
484,341.701,0.48635,0.35269,0.89679,0.99578,1,0.995,0.9317,0.31011,0.27142,0.82004,0.0004061,0.0004061,0.0004061
485,342.373,0.51348,0.39318,0.91238,0.99578,1,0.995,0.9317,0.31011,0.27142,0.82004,0.0004028,0.0004028,0.0004028
486,343.101,0.4964,0.3611,0.94502,0.99586,1,0.995,0.94969,0.29363,0.26687,0.81627,0.0003995,0.0003995,0.0003995
487,343.789,0.45735,0.36762,0.90152,0.99586,1,0.995,0.94969,0.29363,0.26687,0.81627,0.0003962,0.0003962,0.0003962
488,344.498,0.44116,0.35415,0.90209,0.99587,1,0.995,0.95944,0.29672,0.27236,0.81683,0.0003929,0.0003929,0.0003929
489,345.166,0.41361,0.32079,0.89446,0.99587,1,0.995,0.95944,0.29672,0.27236,0.81683,0.0003896,0.0003896,0.0003896
490,345.899,0.47285,0.33861,0.90799,0.99584,1,0.995,0.96513,0.31308,0.26513,0.82119,0.0003863,0.0003863,0.0003863
491,346.592,0.42436,0.35052,0.85384,0.99584,1,0.995,0.96513,0.31308,0.26513,0.82119,0.000383,0.000383,0.000383
492,347.322,0.54312,0.38393,0.93637,0.99585,1,0.995,0.95439,0.32657,0.27631,0.82623,0.0003797,0.0003797,0.0003797
493,347.994,0.39652,0.33575,0.87664,0.99585,1,0.995,0.95439,0.32657,0.27631,0.82623,0.0003764,0.0003764,0.0003764
494,348.716,0.45731,0.34412,0.89422,0.99596,1,0.995,0.96745,0.32513,0.26586,0.82799,0.0003731,0.0003731,0.0003731
495,349.399,0.42777,0.32818,0.90771,0.99596,1,0.995,0.96745,0.32513,0.26586,0.82799,0.0003698,0.0003698,0.0003698
496,350.168,0.43789,0.33641,0.89999,0.99602,1,0.995,0.96233,0.32137,0.26906,0.82902,0.0003665,0.0003665,0.0003665
497,350.867,0.46593,0.39227,0.91007,0.99602,1,0.995,0.96233,0.32137,0.26906,0.82902,0.0003632,0.0003632,0.0003632
498,351.599,0.46403,0.35169,0.86929,0.99613,1,0.995,0.9754,0.32042,0.25868,0.82713,0.0003599,0.0003599,0.0003599
499,352.306,0.42868,0.33987,0.8697,0.99613,1,0.995,0.9754,0.32042,0.25868,0.82713,0.0003566,0.0003566,0.0003566
500,353.041,0.44192,0.34253,0.87546,0.99601,1,0.995,0.96705,0.31709,0.25284,0.82759,0.0003533,0.0003533,0.0003533
501,353.737,0.48318,0.35047,0.88667,0.99601,1,0.995,0.96705,0.31709,0.25284,0.82759,0.00035,0.00035,0.00035
502,354.489,0.50231,0.37042,0.93638,0.99569,1,0.995,0.97895,0.30997,0.25863,0.82493,0.0003467,0.0003467,0.0003467
503,355.19,0.46219,0.35704,0.88784,0.99569,1,0.995,0.97895,0.30997,0.25863,0.82493,0.0003434,0.0003434,0.0003434
504,355.916,0.47287,0.35697,0.91836,0.99543,1,0.995,0.96714,0.31845,0.25132,0.82572,0.0003401,0.0003401,0.0003401
505,356.604,0.50159,0.35483,0.95271,0.99543,1,0.995,0.96714,0.31845,0.25132,0.82572,0.0003368,0.0003368,0.0003368
506,357.321,0.4936,0.35659,0.92215,0.9966,1,0.995,0.96779,0.32124,0.2508,0.82684,0.0003335,0.0003335,0.0003335
507,358.021,0.4847,0.38092,0.90676,0.9966,1,0.995,0.96779,0.32124,0.2508,0.82684,0.0003302,0.0003302,0.0003302
508,358.785,0.48771,0.36465,0.86343,0.99665,1,0.995,0.96181,0.31211,0.24007,0.82359,0.0003269,0.0003269,0.0003269
509,359.493,0.45082,0.36738,0.89709,0.99665,1,0.995,0.96181,0.31211,0.24007,0.82359,0.0003236,0.0003236,0.0003236
510,360.202,0.44274,0.33136,0.87067,0.99669,1,0.995,0.96628,0.30134,0.24123,0.82,0.0003203,0.0003203,0.0003203
511,360.89,0.46036,0.34905,0.88397,0.99669,1,0.995,0.96628,0.30134,0.24123,0.82,0.000317,0.000317,0.000317
512,361.624,0.38636,0.31796,0.85797,0.99671,1,0.995,0.95564,0.30696,0.25096,0.82106,0.0003137,0.0003137,0.0003137
513,362.371,0.48908,0.3742,0.94444,0.99671,1,0.995,0.95564,0.30696,0.25096,0.82106,0.0003104,0.0003104,0.0003104
514,363.11,0.46026,0.37721,0.88558,0.99676,1,0.995,0.94994,0.31527,0.25357,0.82194,0.0003071,0.0003071,0.0003071
515,363.812,0.46975,0.34915,0.89281,0.99676,1,0.995,0.94994,0.31527,0.25357,0.82194,0.0003038,0.0003038,0.0003038
516,364.551,0.4642,0.34662,0.90439,0.99677,1,0.995,0.94879,0.31724,0.25341,0.82222,0.0003005,0.0003005,0.0003005
517,365.28,0.47174,0.36233,0.88843,0.99677,1,0.995,0.94879,0.31724,0.25341,0.82222,0.0002972,0.0002972,0.0002972
518,366.007,0.47178,0.33891,0.91481,0.9968,1,0.995,0.9648,0.31422,0.25052,0.82054,0.0002939,0.0002939,0.0002939
519,366.706,0.43421,0.35245,0.91748,0.9968,1,0.995,0.9648,0.31422,0.25052,0.82054,0.0002906,0.0002906,0.0002906
520,367.422,0.49584,0.36389,0.91997,0.99676,1,0.995,0.96484,0.30923,0.23542,0.82225,0.0002873,0.0002873,0.0002873
521,368.105,0.48435,0.33854,0.90488,0.99676,1,0.995,0.96484,0.30923,0.23542,0.82225,0.000284,0.000284,0.000284
522,368.86,0.48384,0.33895,0.91726,0.9967,1,0.995,0.9645,0.30718,0.23588,0.82307,0.0002807,0.0002807,0.0002807
523,369.579,0.46972,0.36613,0.89983,0.9967,1,0.995,0.9645,0.30718,0.23588,0.82307,0.0002774,0.0002774,0.0002774
524,370.329,0.44626,0.32856,0.87439,0.99664,1,0.995,0.97135,0.30394,0.24559,0.82277,0.0002741,0.0002741,0.0002741
525,371.012,0.46617,0.33405,0.89734,0.99664,1,0.995,0.97135,0.30394,0.24559,0.82277,0.0002708,0.0002708,0.0002708
526,371.777,0.39325,0.33031,0.86888,0.9966,1,0.995,0.97138,0.29778,0.24435,0.821,0.0002675,0.0002675,0.0002675
527,372.495,0.41595,0.33925,0.892,0.9966,1,0.995,0.97138,0.29778,0.24435,0.821,0.0002642,0.0002642,0.0002642
528,373.215,0.45995,0.3598,0.88105,0.99652,1,0.995,0.97906,0.29553,0.24647,0.81961,0.0002609,0.0002609,0.0002609
529,373.916,0.42798,0.35441,0.89145,0.99652,1,0.995,0.97906,0.29553,0.24647,0.81961,0.0002576,0.0002576,0.0002576
530,374.649,0.46408,0.36514,0.91779,0.99655,1,0.995,0.97908,0.29502,0.24458,0.81984,0.0002543,0.0002543,0.0002543
531,375.35,0.4514,0.34113,0.89043,0.99655,1,0.995,0.97908,0.29502,0.24458,0.81984,0.000251,0.000251,0.000251
532,376.108,0.43896,0.34595,0.89463,0.99655,1,0.995,0.97911,0.30182,0.23491,0.82062,0.0002477,0.0002477,0.0002477
533,376.823,0.47129,0.38579,0.90863,0.99655,1,0.995,0.97911,0.30182,0.23491,0.82062,0.0002444,0.0002444,0.0002444
534,377.557,0.45692,0.35544,0.88886,0.9966,1,0.995,0.97912,0.29806,0.24161,0.82053,0.0002411,0.0002411,0.0002411
535,378.295,0.52416,0.36884,0.9548,0.9966,1,0.995,0.97912,0.29806,0.24161,0.82053,0.0002378,0.0002378,0.0002378
536,379.047,0.42477,0.33365,0.87929,0.99658,1,0.995,0.97912,0.27673,0.23099,0.81843,0.0002345,0.0002345,0.0002345
537,379.737,0.43139,0.32726,0.88036,0.99658,1,0.995,0.97912,0.27673,0.23099,0.81843,0.0002312,0.0002312,0.0002312
538,380.492,0.42873,0.33174,0.87273,0.99659,1,0.995,0.97913,0.2559,0.2241,0.81518,0.0002279,0.0002279,0.0002279
539,381.179,0.43481,0.35439,0.92105,0.99659,1,0.995,0.97913,0.2559,0.2241,0.81518,0.0002246,0.0002246,0.0002246
540,381.92,0.41361,0.31327,0.85394,0.99663,1,0.995,0.97912,0.2463,0.22404,0.81268,0.0002213,0.0002213,0.0002213
541,382.637,0.44214,0.33551,0.9114,0.99663,1,0.995,0.97912,0.2463,0.22404,0.81268,0.000218,0.000218,0.000218
542,383.335,0.42626,0.32462,0.86676,0.99663,1,0.995,0.968,0.2417,0.23202,0.81277,0.0002147,0.0002147,0.0002147
543,384.019,0.42013,0.33421,0.87448,0.99663,1,0.995,0.968,0.2417,0.23202,0.81277,0.0002114,0.0002114,0.0002114
544,384.763,0.38848,0.30939,0.83989,0.99661,1,0.995,0.96799,0.24787,0.23273,0.8133,0.0002081,0.0002081,0.0002081
545,385.473,0.38715,0.34059,0.8681,0.99661,1,0.995,0.96799,0.24787,0.23273,0.8133,0.0002048,0.0002048,0.0002048
546,386.2,0.49376,0.37296,0.92754,0.99668,1,0.995,0.968,0.24844,0.23328,0.81374,0.0002015,0.0002015,0.0002015
547,386.902,0.45668,0.35131,0.89671,0.99668,1,0.995,0.968,0.24844,0.23328,0.81374,0.0001982,0.0001982,0.0001982
548,387.666,0.42288,0.32547,0.87381,0.99666,1,0.995,0.96804,0.24663,0.22982,0.81394,0.0001949,0.0001949,0.0001949
549,388.372,0.4297,0.34789,0.87063,0.99666,1,0.995,0.96804,0.24663,0.22982,0.81394,0.0001916,0.0001916,0.0001916
550,389.083,0.46226,0.34527,0.8749,0.9967,1,0.995,0.96063,0.24714,0.2282,0.81314,0.0001883,0.0001883,0.0001883
551,389.791,0.53215,0.40147,0.95672,0.9967,1,0.995,0.96063,0.24714,0.2282,0.81314,0.000185,0.000185,0.000185
552,390.524,0.4705,0.33245,0.90533,0.99669,1,0.995,0.97266,0.24995,0.22654,0.81319,0.0001817,0.0001817,0.0001817
553,391.221,0.39615,0.34262,0.85133,0.99669,1,0.995,0.97266,0.24995,0.22654,0.81319,0.0001784,0.0001784,0.0001784
554,391.956,0.39432,0.32457,0.84852,0.99671,1,0.995,0.97876,0.24723,0.22508,0.8126,0.0001751,0.0001751,0.0001751
555,392.638,0.38145,0.30453,0.87732,0.99671,1,0.995,0.97876,0.24723,0.22508,0.8126,0.0001718,0.0001718,0.0001718
556,393.371,0.46931,0.37841,0.93888,0.99672,1,0.995,0.97878,0.24961,0.22427,0.8129,0.0001685,0.0001685,0.0001685
557,394.062,0.38352,0.30643,0.8932,0.99672,1,0.995,0.97878,0.24961,0.22427,0.8129,0.0001652,0.0001652,0.0001652
558,394.811,0.38602,0.31322,0.84968,0.99675,1,0.995,0.98942,0.24891,0.22058,0.81413,0.0001619,0.0001619,0.0001619
559,395.538,0.44567,0.37234,0.91346,0.99675,1,0.995,0.98942,0.24891,0.22058,0.81413,0.0001586,0.0001586,0.0001586
560,396.293,0.40605,0.32422,0.87396,0.99673,1,0.995,0.98943,0.24209,0.21955,0.81397,0.0001553,0.0001553,0.0001553
561,397.011,0.39755,0.3065,0.87891,0.99673,1,0.995,0.98943,0.24209,0.21955,0.81397,0.000152,0.000152,0.000152
562,397.739,0.42325,0.31199,0.8622,0.99676,1,0.995,0.98943,0.23756,0.21454,0.81222,0.0001487,0.0001487,0.0001487
563,398.418,0.42772,0.3345,0.85726,0.99676,1,0.995,0.98943,0.23756,0.21454,0.81222,0.0001454,0.0001454,0.0001454
564,399.16,0.41269,0.32607,0.91128,0.99678,1,0.995,0.98942,0.24286,0.21175,0.81296,0.0001421,0.0001421,0.0001421
565,399.858,0.44521,0.32671,0.87545,0.99678,1,0.995,0.98942,0.24286,0.21175,0.81296,0.0001388,0.0001388,0.0001388
566,400.617,0.38823,0.29361,0.88508,0.99674,1,0.995,0.98942,0.25504,0.21423,0.81341,0.0001355,0.0001355,0.0001355
567,401.316,0.44478,0.34435,0.88633,0.99674,1,0.995,0.98942,0.25504,0.21423,0.81341,0.0001322,0.0001322,0.0001322
568,402.077,0.41162,0.29171,0.88881,0.99672,1,0.995,0.98941,0.26137,0.22014,0.81523,0.0001289,0.0001289,0.0001289
569,402.765,0.42624,0.36053,0.90337,0.99672,1,0.995,0.98941,0.26137,0.22014,0.81523,0.0001256,0.0001256,0.0001256
570,403.507,0.42273,0.33329,0.8481,0.99671,1,0.995,0.95632,0.26149,0.21973,0.81518,0.0001223,0.0001223,0.0001223
571,404.192,0.43871,0.32112,0.88125,0.99671,1,0.995,0.95632,0.26149,0.21973,0.81518,0.000119,0.000119,0.000119
572,404.958,0.41465,0.32172,0.87526,0.99667,1,0.995,0.9563,0.25843,0.21974,0.8148,0.0001157,0.0001157,0.0001157
573,405.653,0.44111,0.32142,0.90124,0.99667,1,0.995,0.9563,0.25843,0.21974,0.8148,0.0001124,0.0001124,0.0001124
574,406.382,0.44771,0.33238,0.92335,0.99668,1,0.995,0.95633,0.25293,0.21455,0.81464,0.0001091,0.0001091,0.0001091
575,407.066,0.49627,0.38491,0.95521,0.99668,1,0.995,0.95633,0.25293,0.21455,0.81464,0.0001058,0.0001058,0.0001058
576,407.815,0.36389,0.29247,0.87219,0.99664,1,0.995,0.98117,0.24504,0.22344,0.81345,0.0001025,0.0001025,0.0001025
577,408.522,0.3923,0.31196,0.90171,0.99664,1,0.995,0.98117,0.24504,0.22344,0.81345,9.92e-05,9.92e-05,9.92e-05
578,409.234,0.47822,0.36761,0.89588,0.99661,1,0.995,0.98115,0.23952,0.21617,0.81344,9.59e-05,9.59e-05,9.59e-05
579,409.946,0.41571,0.36065,0.86922,0.99661,1,0.995,0.98115,0.23952,0.21617,0.81344,9.26e-05,9.26e-05,9.26e-05
580,410.695,0.40207,0.31751,0.88672,0.9966,1,0.995,0.98118,0.2356,0.21568,0.81288,8.93e-05,8.93e-05,8.93e-05
581,411.405,0.39364,0.34574,0.87603,0.9966,1,0.995,0.98118,0.2356,0.21568,0.81288,8.6e-05,8.6e-05,8.6e-05
582,412.145,0.45391,0.34251,0.85844,0.99662,1,0.995,0.98118,0.23554,0.21907,0.81343,8.27e-05,8.27e-05,8.27e-05
583,412.852,0.44773,0.32934,0.88885,0.99662,1,0.995,0.98118,0.23554,0.21907,0.81343,7.94e-05,7.94e-05,7.94e-05
